txn_id,timestamp,txn_type,amount,source_account,dest_account,status,ip_address,device_id,label
TX810696,2025-07-06T13:25:49.670390,UPI,1299000.21,AC016,AC049,Success,10.10.50.85,mobile,fraud
TX584883,2025-06-23T13:25:49.679208,CHEQUE,967874.24,AC026,AC023,Success,10.10.148.157,mobile,fraud
TX143355,2025-06-18T13:25:49.691825,CHEQUE,139013.05,AC002,AC041,Success,192.168.74.73,tablet,normal
TX169636,2025-06-20T13:25:49.691640,NEFT,183467.65,AC017,AC002,Pending,192.168.133.44,mobile,normal
TX812930,2025-07-06T13:25:49.686842,CHEQUE,1889833.09,AC027,AC008,Failed,10.10.146.188,tablet,fraud
TX140865,2025-06-27T13:25:49.675664,UPI,896818.13,AC048,AC012,Pending,10.10.164.70,tablet,fraud
TX710983,2025-07-18T13:25:49.696725,UPI,217243.13,AC012,AC015,Success,192.168.39.3,web,normal
TX138911,2025-07-10T13:25:49.673310,UPI,1781447.59,AC033,AC037,Pending,10.10.149.148,mobile,fraud
TX773871,2025-06-30T13:25:49.675623,UPI,1512748.08,AC045,AC049,Failed,10.10.80.138,tablet,fraud
TX641019,2025-06-26T13:25:49.689632,MANDATE,63269.01,AC003,AC041,Failed,192.168.122.35,mobile,normal
TX395246,2025-07-16T13:25:49.679277,CHEQUE,1341334.11,AC037,AC047,Failed,10.10.95.70,mobile,fraud
TX920546,2025-06-21T13:25:49.695352,MANDATE,187968.75,AC012,AC047,Failed,192.168.184.126,mobile,normal
TX336858,2025-07-18T13:25:49.696987,UPI,124645.62,AC006,AC026,Failed,192.168.210.251,mobile,normal
TX871825,2025-06-27T13:25:49.686785,UPI,1946995.47,AC020,AC048,Failed,10.10.76.45,mobile,fraud
TX500441,2025-07-15T13:25:49.694546,UPI,102024.57,AC017,AC038,Success,192.168.222.51,tablet,normal
TX276331,2025-07-07T13:25:49.665733,CHEQUE,1926281.21,AC009,AC043,Failed,10.10.41.78,tablet,fraud
TX530089,2025-07-07T13:25:49.698447,UPI,83815.97,AC046,AC004,Failed,192.168.120.144,mobile,normal
TX291033,2025-07-01T13:25:49.681122,CHEQUE,1340928.44,AC025,AC034,Pending,10.10.41.65,tablet,fraud
TX847202,2025-07-09T13:25:49.674749,CHEQUE,914037.77,AC039,AC017,Pending,10.10.223.37,mobile,fraud
TX860363,2025-07-02T13:25:49.681898,UPI,1584486.92,AC027,AC024,Pending,10.10.117.200,tablet,fraud
TX820542,2025-07-07T13:25:49.701297,NEFT,3439.45,AC045,AC039,Pending,192.168.240.31,tablet,normal
TX351785,2025-07-10T13:25:49.685888,UPI,901544.42,AC039,AC045,Pending,10.10.20.218,mobile,fraud
TX204272,2025-07-14T13:25:49.667985,UPI,1122007.88,AC047,AC035,Success,10.10.19.187,mobile,fraud
TX772689,2025-06-24T13:25:49.702813,MANDATE,309655.34,AC021,AC032,Success,192.168.31.31,mobile,normal
TX475730,2025-07-04T13:25:49.690049,MANDATE,488790.05,AC030,AC010,Pending,192.168.200.69,mobile,normal
TX759752,2025-07-16T13:25:49.680369,UPI,1921182.59,AC017,AC034,Pending,10.10.220.97,tablet,fraud
TX608434,2025-07-05T13:25:49.696522,CHEQUE,22360.93,AC036,AC006,Success,192.168.209.24,mobile,normal
TX570167,2025-07-06T13:25:49.687336,UPI,1143378.07,AC045,AC040,Pending,10.10.12.251,mobile,fraud
TX435559,2025-07-02T13:25:49.698728,NEFT,314315.49,AC032,AC006,Pending,192.168.23.6,mobile,normal
TX614069,2025-06-21T13:25:49.675243,CHEQUE,858577.54,AC034,AC007,Failed,10.10.150.217,tablet,fraud
TX779990,2025-07-04T13:25:49.693023,NEFT,69564.77,AC016,AC015,Failed,192.168.111.166,mobile,normal
TX610563,2025-07-03T13:25:49.702196,NEFT,328874.44,AC037,AC003,Failed,192.168.149.116,mobile,normal
TX113973,2025-06-25T13:25:49.699334,CHEQUE,198632.36,AC048,AC027,Failed,192.168.252.161,mobile,normal
TX264139,2025-07-01T13:25:49.687556,CHEQUE,483424.16,AC001,AC013,Pending,192.168.111.154,tablet,normal
TX548463,2025-07-09T13:25:49.680055,UPI,1237856.29,AC023,AC006,Success,10.10.58.143,mobile,fraud
TX637116,2025-06-19T13:25:49.692629,NEFT,448435.2,AC041,AC006,Pending,192.168.213.174,mobile,normal
TX755102,2025-07-11T13:25:49.696660,UPI,401003.49,AC044,AC016,Success,192.168.221.228,mobile,normal
TX995379,2025-06-25T13:25:49.681164,UPI,1792601.23,AC029,AC031,Failed,10.10.230.149,tablet,fraud
TX482191,2025-07-12T13:25:49.680207,CHEQUE,1122556.75,AC001,AC014,Failed,10.10.156.230,tablet,fraud
TX817609,2025-06-29T13:25:49.681616,CHEQUE,1368844.27,AC027,AC030,Pending,10.10.240.247,tablet,fraud
TX720599,2025-07-05T13:25:49.691558,UPI,174441.41,AC024,AC019,Success,192.168.84.145,mobile,normal
TX611228,2025-06-22T13:25:49.671454,UPI,1494838.76,AC007,AC012,Pending,10.10.172.87,mobile,fraud
TX375082,2025-07-10T13:25:49.691508,NEFT,232206.61,AC016,AC010,Pending,192.168.55.236,mobile,normal
TX220386,2025-07-17T13:25:49.684084,CHEQUE,1744265.88,AC001,AC040,Failed,10.10.150.5,tablet,fraud
TX363139,2025-06-22T13:25:49.693519,UPI,225300.21,AC012,AC025,Pending,192.168.193.77,tablet,normal
TX111443,2025-06-23T13:25:49.674972,UPI,840095.0,AC034,AC028,Success,10.10.102.8,tablet,fraud
TX613685,2025-07-16T13:25:49.689461,UPI,412922.29,AC020,AC013,Pending,192.168.216.184,tablet,normal
TX680541,2025-07-07T13:25:49.683984,CHEQUE,942968.48,AC007,AC021,Pending,10.10.39.147,tablet,fraud
TX236855,2025-06-19T13:25:49.690530,NEFT,109951.04,AC036,AC010,Failed,192.168.57.233,tablet,normal
TX775865,2025-07-13T13:25:49.701587,NEFT,25885.29,AC013,AC020,Pending,192.168.116.124,mobile,normal
TX421967,2025-06-25T13:25:49.694171,MANDATE,45102.77,AC003,AC003,Success,192.168.160.106,tablet,normal
TX989593,2025-06-20T13:25:49.681476,UPI,896451.97,AC036,AC031,Failed,10.10.187.106,tablet,fraud
TX777459,2025-06-30T13:25:49.674857,UPI,1551431.87,AC005,AC038,Pending,10.10.216.158,mobile,fraud
TX350876,2025-07-13T13:25:49.694520,CHEQUE,436004.76,AC045,AC005,Pending,192.168.253.232,tablet,normal
TX712803,2025-07-09T13:25:49.680984,UPI,1777016.97,AC043,AC020,Success,10.10.31.211,tablet,fraud
TX730867,2025-07-08T13:25:49.694410,CHEQUE,65280.0,AC005,AC033,Success,192.168.174.35,mobile,normal
TX632296,2025-07-09T13:25:49.698641,MANDATE,270661.59,AC021,AC044,Success,192.168.46.155,mobile,normal
TX426650,2025-07-17T13:25:49.690208,MANDATE,218670.48,AC011,AC048,Failed,192.168.141.245,mobile,normal
TX847137,2025-06-27T13:25:49.689981,UPI,160282.33,AC034,AC050,Failed,192.168.138.190,mobile,normal
TX903633,2025-07-18T13:25:49.693878,CHEQUE,427591.65,AC002,AC024,Success,192.168.63.223,mobile,normal
TX275241,2025-06-19T13:25:49.704023,MANDATE,310858.53,AC011,AC040,Pending,192.168.250.36,tablet,normal
TX184757,2025-06-28T13:25:49.694423,NEFT,486156.04,AC017,AC035,Failed,192.168.194.155,web,normal
TX904581,2025-07-05T13:25:49.695539,NEFT,154151.5,AC023,AC023,Success,192.168.14.11,tablet,normal
TX312147,2025-07-03T13:25:49.686817,CHEQUE,1983332.35,AC008,AC019,Failed,10.10.63.176,tablet,fraud
TX856626,2025-07-12T13:25:49.693375,UPI,104713.8,AC012,AC046,Success,192.168.131.235,web,normal
TX784042,2025-06-19T13:25:49.686103,CHEQUE,1592896.95,AC011,AC010,Pending,10.10.215.132,tablet,fraud
TX930958,2025-06-18T13:25:49.692575,UPI,2036.87,AC005,AC027,Success,192.168.51.93,tablet,normal
TX440594,2025-06-28T13:25:49.677775,UPI,1976425.58,AC026,AC042,Pending,10.10.131.189,mobile,fraud
TX715658,2025-06-20T13:25:49.685049,UPI,1396529.53,AC031,AC044,Success,10.10.113.64,tablet,fraud
TX319811,2025-06-29T13:25:49.666609,CHEQUE,1184495.77,AC050,AC010,Success,10.10.99.142,tablet,fraud
TX488481,2025-06-22T13:25:49.697880,MANDATE,174276.73,AC026,AC003,Failed,192.168.60.7,tablet,normal
TX786574,2025-06-22T13:25:49.695760,NEFT,383480.82,AC026,AC023,Pending,192.168.195.23,tablet,normal
TX197946,2025-07-10T13:25:49.687702,MANDATE,37448.6,AC014,AC033,Pending,192.168.166.102,web,normal
TX322258,2025-07-02T13:25:49.692256,NEFT,486796.9,AC034,AC018,Failed,192.168.107.25,tablet,normal
TX263172,2025-07-16T13:25:49.673667,CHEQUE,1503900.48,AC049,AC009,Failed,10.10.7.242,mobile,fraud
TX156549,2025-07-09T13:25:49.695904,CHEQUE,188897.17,AC003,AC003,Failed,192.168.52.36,mobile,normal
TX300119,2025-07-04T13:25:49.672382,UPI,1064740.64,AC049,AC022,Success,10.10.51.237,mobile,fraud
TX584442,2025-07-14T13:25:49.702968,MANDATE,354836.97,AC029,AC047,Pending,192.168.211.128,tablet,normal
TX459642,2025-06-25T13:25:49.686116,UPI,1828826.86,AC023,AC022,Success,10.10.215.119,tablet,fraud
TX592947,2025-07-06T13:25:49.686328,CHEQUE,1486087.97,AC050,AC024,Success,10.10.246.21,tablet,fraud
TX411718,2025-07-17T13:25:49.687978,MANDATE,453583.9,AC030,AC004,Failed,192.168.254.202,mobile,normal
TX494490,2025-07-04T13:25:49.688827,CHEQUE,189252.43,AC040,AC019,Failed,192.168.167.110,web,normal
TX301239,2025-06-26T13:25:49.703855,CHEQUE,383443.41,AC017,AC048,Success,192.168.40.145,mobile,normal
TX782338,2025-07-16T13:25:49.700348,MANDATE,62627.78,AC021,AC032,Failed,192.168.141.207,mobile,normal
TX449972,2025-06-23T13:25:49.694815,MANDATE,351349.49,AC032,AC008,Pending,192.168.204.177,tablet,normal
TX377008,2025-06-28T13:25:49.684017,CHEQUE,838877.72,AC047,AC013,Failed,10.10.218.225,tablet,fraud
TX677122,2025-07-16T13:25:49.687008,CHEQUE,1453958.14,AC040,AC029,Failed,10.10.158.200,mobile,fraud
TX441251,2025-07-01T13:25:49.668595,UPI,1383638.74,AC036,AC035,Pending,10.10.37.165,tablet,fraud
TX570893,2025-07-15T13:25:49.689244,NEFT,274109.37,AC004,AC027,Failed,192.168.108.44,web,normal
TX124021,2025-07-01T13:25:49.684720,CHEQUE,924214.09,AC034,AC041,Success,10.10.214.246,tablet,fraud
TX753286,2025-07-14T13:25:49.682989,UPI,1871721.08,AC032,AC039,Failed,10.10.94.181,tablet,fraud
TX616200,2025-06-28T13:25:49.665418,CHEQUE,1800620.46,AC001,AC003,Pending,10.10.26.145,mobile,fraud
TX759186,2025-06-24T13:25:49.678645,CHEQUE,1565463.27,AC028,AC014,Success,10.10.18.142,mobile,fraud
TX206566,2025-07-15T13:25:49.675518,UPI,1049709.89,AC008,AC036,Pending,10.10.34.167,tablet,fraud
TX639910,2025-07-01T13:25:49.670060,UPI,1743333.24,AC036,AC013,Failed,10.10.4.73,tablet,fraud
TX921259,2025-06-24T13:25:49.698224,MANDATE,339686.74,AC030,AC016,Failed,192.168.1.188,mobile,normal
TX565162,2025-07-14T13:25:49.664426,UPI,1111628.25,AC047,AC024,Pending,10.10.13.156,tablet,fraud
TX702544,2025-07-13T13:25:49.701664,CHEQUE,225038.66,AC004,AC011,Failed,192.168.1.103,tablet,normal
TX185932,2025-06-19T13:25:49.694823,CHEQUE,303720.97,AC012,AC043,Failed,192.168.227.120,mobile,normal
TX481238,2025-07-05T13:25:49.677836,CHEQUE,1218647.64,AC040,AC030,Success,10.10.177.11,tablet,fraud
TX802742,2025-07-02T13:25:49.701873,NEFT,186537.25,AC016,AC016,Pending,192.168.89.104,tablet,normal
TX186718,2025-07-02T13:25:49.698947,CHEQUE,287720.05,AC003,AC018,Failed,192.168.28.193,mobile,normal
TX758568,2025-06-18T13:25:49.689033,NEFT,151338.57,AC033,AC030,Pending,192.168.135.13,mobile,normal
TX714663,2025-06-21T13:25:49.700006,UPI,445407.11,AC032,AC039,Success,192.168.44.26,web,normal
TX392044,2025-06-20T13:25:49.693190,CHEQUE,134079.9,AC031,AC040,Pending,192.168.229.182,web,normal
TX303857,2025-07-04T13:25:49.699043,UPI,69074.87,AC012,AC025,Success,192.168.79.77,web,normal
TX373125,2025-07-11T13:25:49.665561,CHEQUE,1666747.62,AC041,AC050,Success,10.10.238.70,mobile,fraud
TX744905,2025-06-19T13:25:49.688440,NEFT,351793.13,AC045,AC027,Pending,192.168.82.186,mobile,normal
TX690076,2025-06-22T13:25:49.703982,UPI,406723.62,AC044,AC027,Pending,192.168.177.63,tablet,normal
TX252913,2025-07-02T13:25:49.701976,NEFT,214462.45,AC029,AC047,Success,192.168.134.223,tablet,normal
TX217331,2025-07-06T13:25:49.698178,MANDATE,498525.36,AC002,AC033,Failed,192.168.67.202,web,normal
TX666277,2025-07-04T13:25:49.677199,CHEQUE,1784629.23,AC008,AC030,Failed,10.10.120.64,mobile,fraud
TX985043,2025-07-10T13:25:49.675016,UPI,1964127.99,AC007,AC033,Success,10.10.70.149,tablet,fraud
TX693518,2025-07-17T13:25:49.689872,CHEQUE,436835.62,AC046,AC010,Success,192.168.185.86,tablet,normal
TX968188,2025-07-04T13:25:49.670720,CHEQUE,1679619.02,AC023,AC004,Pending,10.10.185.134,tablet,fraud
TX719736,2025-06-30T13:25:49.683609,UPI,1669603.72,AC045,AC024,Failed,10.10.160.198,mobile,fraud
TX320587,2025-06-19T13:25:49.698201,MANDATE,344252.25,AC026,AC044,Pending,192.168.244.161,web,normal
TX979619,2025-06-25T13:25:49.689687,UPI,438800.48,AC024,AC013,Pending,192.168.201.209,web,normal
TX727369,2025-06-20T13:25:49.672451,CHEQUE,1501986.93,AC023,AC018,Success,10.10.226.232,mobile,fraud
TX363315,2025-06-28T13:25:49.670105,CHEQUE,1578831.52,AC032,AC048,Pending,10.10.95.25,mobile,fraud
TX405628,2025-06-29T13:25:49.668649,CHEQUE,1416443.9,AC022,AC033,Pending,10.10.28.8,mobile,fraud
TX739871,2025-07-18T13:25:49.687328,CHEQUE,1445285.25,AC009,AC048,Failed,10.10.254.15,mobile,fraud
TX816485,2025-06-25T13:25:49.688262,UPI,391502.25,AC046,AC008,Pending,192.168.71.248,mobile,normal
TX264890,2025-07-06T13:25:49.669758,UPI,1500857.16,AC009,AC038,Pending,10.10.72.123,mobile,fraud
TX879910,2025-07-15T13:25:49.684270,CHEQUE,1505431.63,AC018,AC022,Success,10.10.107.201,tablet,fraud
TX527588,2025-06-29T13:25:49.695727,NEFT,399088.02,AC011,AC011,Success,192.168.129.65,mobile,normal
TX591199,2025-07-10T13:25:49.700340,CHEQUE,93123.98,AC027,AC001,Pending,192.168.106.2,mobile,normal
TX196054,2025-07-18T13:25:49.694504,MANDATE,430564.67,AC034,AC045,Success,192.168.14.150,web,normal
TX598341,2025-06-25T13:25:49.688755,CHEQUE,252960.03,AC043,AC035,Success,192.168.25.90,web,normal
TX432663,2025-06-25T13:25:49.669244,CHEQUE,1576317.54,AC034,AC004,Failed,10.10.93.133,mobile,fraud
TX970151,2025-06-24T13:25:49.673269,CHEQUE,974071.51,AC001,AC012,Success,10.10.219.235,tablet,fraud
TX171781,2025-07-17T13:25:49.693274,NEFT,497970.74,AC007,AC015,Pending,192.168.255.141,mobile,normal
TX582058,2025-06-25T13:25:49.672327,CHEQUE,1352815.25,AC031,AC007,Success,10.10.50.162,tablet,fraud
TX194733,2025-07-14T13:25:49.665648,CHEQUE,1766679.43,AC016,AC031,Success,10.10.65.44,tablet,fraud
TX524930,2025-07-15T13:25:49.678970,UPI,1805537.11,AC005,AC014,Success,10.10.14.216,mobile,fraud
TX598693,2025-06-30T13:25:49.677079,CHEQUE,864261.3,AC039,AC028,Success,10.10.21.21,mobile,fraud
TX821613,2025-07-15T13:25:49.674926,CHEQUE,963572.42,AC037,AC008,Success,10.10.124.41,tablet,fraud
TX538584,2025-07-10T13:25:49.677397,CHEQUE,889892.35,AC019,AC024,Success,10.10.205.222,mobile,fraud
TX717889,2025-07-13T13:25:49.666637,CHEQUE,1913895.22,AC036,AC009,Success,10.10.168.14,mobile,fraud
TX591852,2025-07-11T13:25:49.684150,UPI,1165310.9,AC020,AC024,Pending,10.10.110.73,tablet,fraud
TX148126,2025-06-25T13:25:49.689531,CHEQUE,345984.34,AC020,AC038,Success,192.168.218.51,web,normal
TX474487,2025-07-09T13:25:49.699968,CHEQUE,451212.57,AC036,AC028,Pending,192.168.20.107,web,normal
TX757424,2025-07-10T13:25:49.668322,CHEQUE,1624968.93,AC043,AC037,Pending,10.10.22.175,tablet,fraud
TX720089,2025-07-05T13:25:49.703863,UPI,58171.7,AC033,AC032,Pending,192.168.6.129,mobile,normal
TX364253,2025-06-29T13:25:49.678902,CHEQUE,1633521.57,AC001,AC009,Success,10.10.132.193,mobile,fraud
TX714815,2025-06-28T13:25:49.688747,NEFT,344697.16,AC014,AC026,Success,192.168.169.37,mobile,normal
TX927532,2025-07-02T13:25:49.673436,UPI,801543.12,AC046,AC012,Success,10.10.120.205,tablet,fraud
TX827038,2025-06-18T13:25:49.697373,NEFT,396818.15,AC020,AC048,Failed,192.168.194.245,tablet,normal
TX921437,2025-07-03T13:25:49.693584,MANDATE,170613.99,AC029,AC030,Pending,192.168.187.179,mobile,normal
TX404095,2025-07-18T13:25:49.681509,CHEQUE,1067247.84,AC009,AC034,Failed,10.10.72.223,mobile,fraud
TX200357,2025-07-07T13:25:49.673627,UPI,1889906.49,AC007,AC019,Pending,10.10.201.228,tablet,fraud
TX816587,2025-07-11T13:25:49.665517,UPI,1160833.48,AC003,AC026,Failed,10.10.187.28,mobile,fraud
TX561290,2025-06-25T13:25:49.671953,CHEQUE,1469217.94,AC042,AC024,Failed,10.10.68.213,tablet,fraud
TX395015,2025-06-24T13:25:49.669295,CHEQUE,1508227.84,AC033,AC014,Failed,10.10.42.13,mobile,fraud
TX582178,2025-07-09T13:25:49.701781,UPI,6719.67,AC025,AC031,Failed,192.168.63.193,web,normal
TX487151,2025-07-08T13:25:49.678001,UPI,1956887.9,AC048,AC014,Failed,10.10.86.227,mobile,fraud
TX986575,2025-07-17T13:25:49.689429,NEFT,57033.3,AC029,AC003,Pending,192.168.60.149,mobile,normal
TX826381,2025-07-03T13:25:49.698657,NEFT,134995.34,AC008,AC034,Pending,192.168.253.214,mobile,normal
TX191490,2025-07-14T13:25:49.691991,UPI,267449.91,AC021,AC004,Failed,192.168.146.101,mobile,normal
TX545261,2025-06-23T13:25:49.687609,NEFT,35715.56,AC032,AC033,Failed,192.168.177.67,web,normal
TX746812,2025-07-14T13:25:49.683254,UPI,1293042.03,AC019,AC030,Failed,10.10.165.91,tablet,fraud
TX269660,2025-07-09T13:25:49.672033,UPI,923689.11,AC011,AC014,Failed,10.10.73.3,mobile,fraud
TX199723,2025-07-01T13:25:49.668587,CHEQUE,1023610.11,AC010,AC004,Success,10.10.74.64,mobile,fraud
TX237710,2025-06-30T13:25:49.695735,NEFT,121153.31,AC005,AC033,Pending,192.168.46.242,web,normal
TX442863,2025-06-19T13:25:49.676122,CHEQUE,1867171.58,AC032,AC006,Failed,10.10.142.39,tablet,fraud
TX296864,2025-07-01T13:25:49.673748,UPI,1363950.2,AC006,AC010,Success,10.10.222.200,tablet,fraud
TX643720,2025-06-25T13:25:49.694398,CHEQUE,486315.11,AC050,AC026,Failed,192.168.60.61,mobile,normal
TX186431,2025-06-19T13:25:49.672408,CHEQUE,1692211.47,AC028,AC003,Success,10.10.150.55,tablet,fraud
TX686035,2025-07-10T13:25:49.702833,NEFT,472045.29,AC039,AC038,Success,192.168.207.102,mobile,normal
TX793033,2025-06-23T13:25:49.698471,NEFT,156051.35,AC050,AC021,Success,192.168.21.171,web,normal
TX530378,2025-07-13T13:25:49.666247,CHEQUE,841652.01,AC008,AC047,Pending,10.10.229.204,mobile,fraud
TX580521,2025-06-20T13:25:49.674612,CHEQUE,1907333.47,AC020,AC031,Success,10.10.172.193,tablet,fraud
TX319677,2025-07-01T13:25:49.672704,CHEQUE,1825827.05,AC012,AC026,Success,10.10.164.100,tablet,fraud
TX799809,2025-07-07T13:25:49.676261,CHEQUE,1123867.04,AC014,AC022,Failed,10.10.6.219,mobile,fraud
TX647877,2025-07-05T13:25:49.664745,CHEQUE,1941111.86,AC016,AC035,Success,10.10.196.208,mobile,fraud
TX305656,2025-06-21T13:25:49.692064,CHEQUE,421152.33,AC031,AC050,Failed,192.168.72.69,tablet,normal
TX614540,2025-06-27T13:25:49.687462,UPI,55683.37,AC022,AC010,Failed,192.168.146.57,web,normal
TX701988,2025-07-10T13:25:49.675348,CHEQUE,1847450.11,AC026,AC024,Pending,10.10.190.46,mobile,fraud
TX911637,2025-07-04T13:25:49.679877,UPI,1614342.83,AC025,AC024,Success,10.10.46.205,tablet,fraud
TX730502,2025-06-26T13:25:49.675597,UPI,1084529.49,AC037,AC050,Success,10.10.79.208,mobile,fraud
TX694559,2025-07-13T13:25:49.685604,CHEQUE,1836213.88,AC011,AC005,Failed,10.10.59.216,mobile,fraud
TX571136,2025-06-27T13:25:49.673027,CHEQUE,1123024.17,AC038,AC031,Success,10.10.217.91,tablet,fraud
TX257319,2025-07-07T13:25:49.688803,UPI,490576.74,AC010,AC015,Success,192.168.71.145,web,normal
TX240505,2025-06-27T13:25:49.691607,CHEQUE,254243.09,AC013,AC016,Pending,192.168.209.112,tablet,normal
TX384382,2025-06-18T13:25:49.683579,UPI,1014239.74,AC014,AC026,Failed,10.10.249.132,tablet,fraud
TX305240,2025-07-17T13:25:49.667931,UPI,1563123.32,AC034,AC041,Failed,10.10.68.238,tablet,fraud
TX209534,2025-06-28T13:25:49.674458,CHEQUE,1635532.15,AC020,AC036,Failed,10.10.27.40,tablet,fraud
TX862737,2025-07-04T13:25:49.667860,CHEQUE,1797427.1,AC002,AC031,Success,10.10.186.94,mobile,fraud
TX563886,2025-07-18T13:25:49.673380,UPI,1150199.26,AC026,AC043,Success,10.10.107.234,mobile,fraud
TX516962,2025-07-17T13:25:49.683287,CHEQUE,1947422.11,AC036,AC037,Pending,10.10.175.13,mobile,fraud
TX793229,2025-07-05T13:25:49.682834,UPI,967050.99,AC039,AC016,Success,10.10.103.213,tablet,fraud
TX463555,2025-06-19T13:25:49.696360,NEFT,109755.32,AC005,AC023,Success,192.168.46.5,tablet,normal
TX127449,2025-06-30T13:25:49.701323,CHEQUE,294415.41,AC027,AC028,Success,192.168.166.137,mobile,normal
TX941104,2025-06-24T13:25:49.665886,UPI,1934305.86,AC012,AC014,Pending,10.10.185.94,mobile,fraud
TX477481,2025-06-18T13:25:49.669647,CHEQUE,1670435.0,AC021,AC046,Failed,10.10.123.165,tablet,fraud
TX911595,2025-06-26T13:25:49.681182,CHEQUE,978979.91,AC031,AC020,Failed,10.10.90.123,tablet,fraud
TX911950,2025-07-03T13:25:49.701574,MANDATE,21837.11,AC025,AC002,Success,192.168.27.4,web,normal
TX495729,2025-06-21T13:25:49.669929,CHEQUE,987314.55,AC025,AC029,Pending,10.10.167.198,tablet,fraud
TX579195,2025-07-12T13:25:49.690542,CHEQUE,61616.7,AC041,AC040,Failed,192.168.24.243,tablet,normal
TX176273,2025-07-01T13:25:49.700756,CHEQUE,146901.25,AC025,AC014,Failed,192.168.7.97,mobile,normal
TX858850,2025-07-01T13:25:49.698486,MANDATE,462997.01,AC038,AC003,Success,192.168.105.54,tablet,normal
TX515955,2025-07-04T13:25:49.680992,UPI,904759.58,AC007,AC016,Pending,10.10.102.74,tablet,fraud
TX124257,2025-07-06T13:25:49.688894,CHEQUE,79635.31,AC015,AC005,Failed,192.168.109.214,tablet,normal
TX215595,2025-06-26T13:25:49.700562,MANDATE,295062.34,AC002,AC048,Success,192.168.145.110,mobile,normal
TX828673,2025-06-29T13:25:49.693975,CHEQUE,265438.98,AC019,AC010,Success,192.168.143.138,web,normal
TX437482,2025-07-03T13:25:49.700549,UPI,186693.37,AC041,AC037,Pending,192.168.84.114,web,normal
TX630296,2025-07-06T13:25:49.668119,CHEQUE,1851815.25,AC001,AC026,Pending,10.10.108.126,mobile,fraud
TX362556,2025-06-21T13:25:49.698299,CHEQUE,277505.43,AC010,AC022,Failed,192.168.181.168,web,normal
TX811755,2025-07-14T13:25:49.674442,CHEQUE,1794523.5,AC028,AC016,Failed,10.10.162.209,mobile,fraud
TX311062,2025-07-15T13:25:49.672487,CHEQUE,1506133.44,AC002,AC032,Failed,10.10.112.233,tablet,fraud
TX382869,2025-07-08T13:25:49.691459,UPI,255422.71,AC010,AC018,Failed,192.168.168.244,tablet,normal
TX267128,2025-06-30T13:25:49.670454,UPI,933470.19,AC002,AC006,Failed,10.10.242.145,mobile,fraud
TX343557,2025-07-16T13:25:49.690100,CHEQUE,468421.18,AC030,AC046,Failed,192.168.5.62,mobile,normal
TX342658,2025-07-10T13:25:49.678382,UPI,1364592.99,AC010,AC023,Pending,10.10.188.21,tablet,fraud
TX560845,2025-07-18T13:25:49.688815,NEFT,372019.96,AC022,AC039,Failed,192.168.231.199,tablet,normal
TX601142,2025-07-18T13:25:49.688416,NEFT,255764.78,AC014,AC002,Pending,192.168.136.45,mobile,normal
TX592504,2025-07-16T13:25:49.694609,UPI,323303.71,AC015,AC035,Failed,192.168.243.246,tablet,normal
TX894823,2025-07-05T13:25:49.686372,CHEQUE,1334888.42,AC045,AC020,Pending,10.10.169.14,mobile,fraud
TX277223,2025-07-04T13:25:49.665968,CHEQUE,896426.24,AC042,AC045,Pending,10.10.185.39,tablet,fraud
